trait; Rate1; Rate2; LogL; Lik.Root; First.Evol; Med.Evol; N.evol; N.origins; Origins; Dates.Origins
K04019; -0.000284679955537959; -0.00507048394996071; -530.057540182956; 0.998999999903737; 2960.419703; 4220.7330605; 274; 7; 3941, 4024, 7478, 7492, 7512, 7518, 7557; 3065.384304, 2960.419703, 3041.17625, 3076.40482, 3845.156671, 3536.312507, 3137.347316
K04020; -0.000103855694955681; -0.016113994716123; -138.91326807643; 0.999; 2449.429427; 4259.012751; 513; 2; 3941, 4019; 3065.384304, 2449.429427
K04021; -5.90472198053029e-05; -0.0120458066544612; -92.8747424933385; 0.999; 2449.429427; 4231.0007895; 450; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K04022; -0.000174760971512202; -0.0351598764139219; -112.328614130907; 0.999; 2449.429427; 4291.462699; 653; 2; 3942, 4019; 3306.421142, 2449.429427
K04032; -8.96897412017994e-05; -0.0035187990708586; -277.120039861958; 0.998999793904889; 2449.429427; 4165.984883; 154; 2; 3941, 4019; 3065.384304, 2449.429427
K04034; -0.000382347793597845; -0.00618853676245667; -697.497690999329; 0.998999999999759; 2449.429427; 4189.359163; 303; 2; 3941, 4019; 3065.384304, 2449.429427
K04035; -0.000226644633916453; -0.00332764245962385; -578.121175251545; 0.999000001567235; 2449.429427; 4178.083008; 193; 3; 3943, 4016, 4019; 3335.837017, 3975.52317, 2449.429427
K04036; -3.58232968111677e-05; -0.00546593517834396; -187.209608512604; 0.998999999688897; 2449.429427; 4177.997748; 245; 2; 3941, 4019; 3065.384304, 2449.429427
K04037; -6.93636580871372e-05; -0.00286898537157467; -365.98892606847; 0.99899962097279; 2743.244779; 4177.762712; 156; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K04038; -7.30406556888918e-05; -0.00283854103937871; -369.661163662759; 0.998999423285012; 2766.855443; 4186.585539; 159; 4; 3941, 4021, 7550, 7557; 3065.384304, 2766.855443, 4217.761546, 3137.347316
K04039; -7.30406556888918e-05; -0.00283854103937871; -369.661163662759; 0.998999423285012; 2743.244779; 4188.789356; 150; 4; 3941, 4020, 7558, 7560; 3065.384304, 2743.244779, 4015.591685, 3728.445634
K04040; -0.000147816819008388; -0.00288192757004232; -493.581391282481; 0.998999916124186; 2449.429427; 4194.2314685; 166; 2; 3941, 4019; 3065.384304, 2449.429427
K04041; -6.86686584827076e-05; -0.00219232463023747; -408.804737733169; 0.998987561365945; 2449.429427; 4122.062634; 97; 4; 3945, 4011, 4012, 4019; 3481.716761, 3923.371133, 4190.360998, 2449.429427
K04042; -0.000109852243796591; -0.000221331265972633; -545.8806226179; 0.990997649567372; 2449.429427; 4297.026793; 27; 2; 3941, 4019; 3065.384304, 2449.429427
K04043; -0.122279866400436; -0.0024487328165642; -372.966737855062; 0.999; 2449.429427; 4330.877448; 925; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K04056; -0.00206204652469186; -0.269355816279099; -165.488917511293; 0.999; 2449.429427; 4318.0983165; 808; 4; 3943, 4015, 4018, 4019; 3335.837017, 4134.091712, 4386.832105, 2449.429427
K04057; -0.000279935133413705; -0.0989540777159812; -79.2393235260319; 0.999; 2449.429427; 4304.0947975; 766; 3; 3942, 4018, 4019; 3306.421142, 4386.832105, 2449.429427
K04058; -0.000187828213117194; -0.0192070481990313; -307.569715806038; 0.999; 2449.429427; 4271.705667; 590; 2; 3941, 4019; 3065.384304, 2449.429427
K04059; -0.000275896889260642; -0.0616872459889121; -105.359813048353; 0.999; 2449.429427; 4299.7972855; 720; 2; 3941, 4019; 3065.384304, 2449.429427
K04066; -0.00035365262075614; -0.000172240362802289; -557.688218124832; 0.999119362870704; 2449.429427; 4329.33101; 29; 1; 4019; 2449.429427
K04067; -9.97049496845405e-06; -0.000756882010182725; -70.5682612556291; 0.99921097693848; 3137.347316; 4037.1365265; 26; 13; 3986, 4030, 5727, 5952, 6243, 6305, 6467, 6805, 6844, 7500, 7502, 7533, 7557; 3765.269066, 3276.13089, 4238.021077, 4332.966419, 3903.409476, 3769.406506, 4040.279639, 3170.87276, 3288.172019, 3768.690376, 3610.252111, 3925.635041, 3137.347316
K04072; -0.000246406002962699; -0.00189401569314068; -740.504529233222; 0.999000204551353; 2743.244779; 4179.571373; 125; 4; 3943, 4015, 4020, 7557; 3335.837017, 4134.091712, 2743.244779, 3137.347316
K04073; -0.000763914941187654; -0.00904457500444818; -1113.44159809523; 0.999; 2743.244779; 4237.709396; 446; 6; 3944, 4011, 4014, 4016, 4020, 7560; 3413.096445, 3923.371133, 3870.326616, 3975.52317, 2743.244779, 3728.445634
K04077; -0.00120640483335771; -0.000151669506154793; -544.816530086351; 0.999090141652221; 2743.244779; 4295.174288; 79; 3; 3994, 4020, 7557; 4235.548216, 2743.244779, 3137.347316
K04079; -0.00105522341024856; -0.000467676620015283; -1193.8348233524; 0.999078708041593; 2984.007542; 4292.795869; 153; 5; 4025, 6846, 7478, 7531, 7560; 2984.007542, 3619.978019, 3041.17625, 4078.781448, 3728.445634
K04085; -0.000223100484612811; -0.000835604231494621; -811.265458149436; 0.999068025109663; 3041.17625; 4192.6738885; 80; 22; 3942, 4030, 5587, 5603, 6218, 6227, 6255, 6331, 6384, 6445, 6688, 6777, 6784, 6826, 6846, 7474, 7478, 7493, 7502, 7512, 7546, 7557; 3306.421142, 3276.13089, 3691.440352, 3453.801069, 4190.061081, 3367.588414, 3820.548554, 3959.502733, 4078.018302, 4224.964406, 4391.897224, 3740.866063, 3315.509146, 3362.413568, 3619.978019, 4241.617204, 3041.17625, 3422.85993, 3610.252111, 3845.156671, 4189.359163, 3137.347316
K04091; -0.000452269884851283; -0.00499119911755355; -1546.69925190128; 0.998999999958125; 2449.429427; 4226.442272; 276; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K04092; -0.000155543574112496; -0.00163327800748516; -627.901821361644; 0.999009920745179; 2449.429427; 4209.0925; 115; 2; 3941, 4019; 3065.384304, 2449.429427
K04093; -0.000171860738008542; -0.00180048130881991; -660.957075929735; 0.998985020770516; 2766.855443; 4214.02068; 103; 2; 3941, 4021; 3065.384304, 2766.855443
K04097; -0.000111019560557302; -0.00473617459100741; -1157.83056153715; 0.998999996756561; 2449.429427; 4197.9133845; 194; 5; 3944, 4010, 4014, 4016, 4019; 3413.096445, 3424.599876, 3870.326616, 3975.52317, 2449.429427
K04098; -0.000737365982346757; -0.0190667532034162; -671.389425702983; 0.999; 2743.244779; 4263.222151; 523; 6; 3946, 4005, 4013, 4014, 4020, 7557; 3586.646752, 4152.131764, 4336.808461, 3870.326616, 2743.244779, 3137.347316
K04099; -0.000238273104699176; -0.0142392024045174; -350.946362009081; 0.999; 2743.244779; 4241.7689405; 490; 3; 3942, 4020, 7562; 3306.421142, 2743.244779, 4090.780966
K04100; -0.000328120709214997; -0.00861935799017648; -533.597072819911; 0.999; 2449.429427; 4216.432954; 379; 2; 3941, 4019; 3065.384304, 2449.429427
K04101; -0.000447006479888493; -0.00816901929254157; -760.616832293343; 0.999; 2766.855443; 4244.7203245; 386; 4; 3942, 4017, 4021, 7560; 3306.421142, 4108.113661, 2766.855443, 3728.445634
K04102; -0.000767963517435903; -0.0136234412671006; -772.743661335847; 0.999; 2797.106088; 4259.98796; 479; 8; 3942, 4016, 4022, 7519, 7534, 7549, 7550, 7557; 3306.421142, 3975.52317, 2797.106088, 3981.788711, 4232.6105, 4284.260678, 4217.761546, 3137.347316
K04103; -0.00117337988987424; -0.0138658680260287; -944.58756568527; 0.999; 2743.244779; 4265.778962; 547; 3; 3941, 4020, 7562; 3065.384304, 2743.244779, 4090.780966
K04105; -6.02165007209773e-05; -0.0110313660470671; -120.591682703763; 0.999; 2449.429427; 4231.253276; 422; 2; 3941, 4019; 3065.384304, 2449.429427
K04108; -2.43085168992526e-05; -0.00250236118524706; -83.6786780227354; 0.998999616263; 2449.429427; 4108.113661; 99; 2; 3941, 4019; 3065.384304, 2449.429427
K04109; -2.74593847446452e-05; -0.0025121926591608; -80.8019411932364; 0.998999512228181; 2449.429427; 4097.727919; 104; 2; 3966, 4019; 4081.301786, 2449.429427
K04110; -0.000322588732841698; -0.00676944987378651; -674.365793200971; 0.998999999999955; 2766.855443; 4215.99271; 353; 6; 3942, 4016, 4021, 7552, 7558, 7560; 3306.421142, 3975.52317, 2766.855443, 4327.512016, 4015.591685, 3728.445634
K04112; -0.000221961050187558; -0.0359676430563611; -112.858160679616; 0.999; 2797.106088; 4284.8278965; 664; 8; 3945, 4010, 4015, 4017, 4022, 7518, 7551, 7560; 3481.716761, 3424.599876, 4134.091712, 4108.113661, 2797.106088, 3536.312507, 4268.52369, 3728.445634
K04113; -0.000221961050187558; -0.0359676430563611; -112.858160679616; 0.999; 2449.429427; 4288.589705; 633; 2; 3941, 4019; 3065.384304, 2449.429427
K04114; -3.4655216182661e-05; -0.00501330956734778; -70.8335988934865; 0.998999999989938; 2743.244779; 4171.497941; 233; 4; 3943, 4014, 4020, 7557; 3335.837017, 3870.326616, 2743.244779, 3137.347316
K04115; -3.15840490837688e-05; -0.00516645794956844; -65.6218471748984; 0.998999999987856; 2766.855443; 4184.671221; 271; 4; 3942, 4017, 4021, 7558; 3306.421142, 4108.113661, 2766.855443, 4015.591685
K04116; -0.000897864543931226; -0.0198594732092215; -661.455078107694; 0.999; 2449.429427; 4277.6490745; 592; 2; 3941, 4019; 3065.384304, 2449.429427
K04117; -0.000589527264318509; -0.018335603006141; -506.276080693888; 0.999; 2449.429427; 4265.4875675; 536; 4; 3945, 4010, 4014, 4019; 3481.716761, 3424.599876, 3870.326616, 2449.429427
K04118; -0.0191300436798775; -9.40005144596608; -57.5857953341657; 0.999; 2766.855443; 4332.395921; 925; 4; 3941, 4021, 7550, 7557; 3065.384304, 2766.855443, 4217.761546, 3137.347316
K04126; -3.97277237220091e-06; -3.97277238951892e-06; -22.3438806524975; 0.999999881313081; 4388.831152; 4388.831152; 1; 1; 7290; 4388.831152
K04127; -0.000187939389919269; -0.00573339541350431; -466.339451955735; 0.998999999995624; 2743.244779; 4205.924404; 294; 6; 3943, 4014, 4016, 4020, 7558, 7560; 3335.837017, 3870.326616, 3975.52317, 2743.244779, 4015.591685, 3728.445634
K04128; -0.00144885566660874; -0.182832532619535; -169.41457654684; 0.999; 2449.429427; 4318.419936; 807; 5; 3944, 4010, 4014, 4017, 4019; 3413.096445, 3424.599876, 3870.326616, 4108.113661, 2449.429427
K04333; -4.08404638235807e-05; -0.0058414866920128; -162.754042820689; 0.998999999983782; 2449.429427; 4187.566102; 255; 2; 3941, 4019; 3065.384304, 2449.429427
K04334; -2.83248211922309e-05; -0.012841711763764; -96.1080875180734; 0.999; 2449.429427; 4251.361119; 459; 2; 3941, 4019; 3065.384304, 2449.429427
K04335; -0.000203678336693698; -0.010626570302997; -440.32979818364; 0.999; 2743.244779; 4214.02068; 375; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K04336; -9.83195212663551e-06; -0.00982396364516789; -38.4821124816362; 0.999; 2766.855443; 4225.427187; 416; 5; 3943, 4016, 4021, 7550, 7560; 3335.837017, 3975.52317, 2766.855443, 4217.761546, 3728.445634
K04339; -2.05360880821248e-05; -0.0108291919207979; -42.0203676129365; 0.999; 2743.244779; 4219.308132; 422; 3; 3941, 4020, 7560; 3065.384304, 2743.244779, 3728.445634
K04340; -0.00137628430335017; -0.384547748717104; -91.0950965450594; 0.999; 2766.855443; 4319.237744; 828; 5; 3941, 4021, 7550, 7558, 7560; 3065.384304, 2766.855443, 4217.761546, 4015.591685, 3728.445634
K04342; -3.24378217417126e-05; -0.0445383354218938; -41.453652067244; 0.999; 2743.244779; 4293.1939665; 662; 5; 3945, 4015, 4017, 4020, 7560; 3481.716761, 4134.091712, 4108.113661, 2743.244779, 3728.445634
K04480; -2.29482942683134e-05; -0.00198541718283419; -90.3703194320995; 0.998956494573933; 2449.429427; 4084.941576; 85; 2; 3941, 4019; 3065.384304, 2449.429427
K04486; -0.000204134124221841; -0.000824623869361873; -692.45464461512; 0.998805740194757; 2449.429427; 4259.315138; 79; 3; 3946, 4010, 4019; 3586.646752, 3424.599876, 2449.429427
K04487; -0.000545352330376426; -0.000218493437022133; -629.095521612029; 0.999094754828153; 2449.429427; 4207.049733; 64; 4; 3959, 3986, 4005, 4019; 4370.516312, 3765.269066, 4152.131764, 2449.429427
K04496; -2.3811046033664e-05; -0.00145837625490459; -78.6557512599313; 0.999022156086824; 2960.419703; 4149.064838; 60; 5; 4005, 4024, 7480, 7484, 7537; 4152.131764, 2960.419703, 3469.360797, 3215.785082, 4318.301458
K04516; -8.68219844958024e-05; -0.000181257757715979; -290.730120202014; 0.999817100995008; 3406.421934; 4287.461264; 29; 21; 4284, 4498, 5506, 5531, 5664, 5717, 5751, 5786, 5814, 5820, 5848, 5857, 5946, 5987, 5992, 6008, 6050, 6150, 6151, 6249, 6881; 4340.760595, 4352.605087, 4184.166441, 4072.64417, 4126.257227, 3838.103172, 4327.40589, 4302.263242, 4307.05612, 4122.750366, 4245.562824, 4207.587797, 4287.461264, 4294.005682, 4010.430825, 3998.805408, 4253.107424, 4308.56763, 3702.792981, 3406.421934, 4219.617066
K04517; -0.000274089982290085; -0.00052900685042319; -842.906484947149; 0.998375190756691; 2449.429427; 4258.2259435; 64; 2; 3941, 4019; 3065.384304, 2449.429427
K04518; -0.000201991775236017; -0.000515132485430532; -726.093664237869; 0.99820494577505; 2449.429427; 4137.56646; 57; 2; 3941, 4019; 3065.384304, 2449.429427
K04561; -0.00132217000607592; -0.00665480923048656; -1530.16716603534; 0.999; 2797.106088; 4237.772738; 383; 5; 3941, 4022, 7518, 7558, 7560; 3065.384304, 2797.106088, 3536.312507, 4015.591685, 3728.445634
K04564; -0.00169492873553555; -0.000366007645813002; -1039.85633324668; 0.999021088213143; 2985.507326; 4228.137959; 171; 41; 3947, 3986, 4006, 4031, 5497, 5537, 5539, 5579, 5587, 5605, 5608, 5665, 5666, 5722, 5992, 5994, 6002, 6009, 6020, 6038, 6041, 6068, 6100, 6122, 6125, 6127, 6136, 6145, 6148, 6166, 6228, 6245, 6771, 6777, 6779, 6861, 7471, 7477, 7513, 7518, 7560; 3991.34419, 3765.269066, 4300.060535, 3312.609821, 3939.055808, 4358.423692, 3710.39512, 4202.864185, 3691.440352, 3779.789733, 3580.839949, 4257.905271, 4189.157614, 3714.578202, 4010.430825, 3983.50641, 4304.511525, 4013.026429, 4137.71188, 4351.70264, 4065.657026, 4335.383554, 4334.025256, 4377.175443, 4355.797292, 4265.79819, 4313.174125, 4398.536168, 4333.811658, 3812.563227, 3810.158707, 3339.11787, 3426.559587, 3740.866063, 3074.062284, 3866.229442, 3991.074787, 2985.507326, 4251.47383, 3536.312507, 3728.445634
K04565; -0.00104672022327412; -0.00339194124543519; -1613.55842477911; 0.998999999988414; 2449.429427; 4240.743702; 314; 2; 3943, 4019; 3335.837017, 2449.429427
K04566; -9.9610370697829e-05; -0.00041427100335966; -394.314652650375; 0.998424117993613; 3065.384304; 4257.253361; 49; 27; 3941, 4032, 5569, 5768, 5780, 5892, 5955, 5963, 6171, 6457, 6462, 6780, 6827, 6879, 6962, 7111, 7216, 7259, 7266, 7270, 7369, 7397, 7424, 7453, 7485, 7495, 7500; 3065.384304, 3368.095394, 3739.73227, 4371.454939, 4397.929535, 4398.508336, 4156.068435, 4283.674864, 4015.594984, 4198.685082, 3896.69226, 3235.974374, 4238.458826, 4172.505698, 3954.586241, 4346.352022, 4323.685384, 4257.253361, 4278.433265, 4265.65168, 4396.359388, 4315.900493, 4232.286927, 4265.523675, 3307.380468, 3878.887167, 3768.690376
K04567; -0.000307685870772582; -0.000188628705238393; -610.067185232802; 0.999026979380679; 2449.429427; 4342.710877; 35; 4; 3981, 3987, 3996, 4019; 4398.908657, 4070.824525, 4366.573971, 2449.429427
K04618; -0.00089845675869708; -0.223478032001655; -98.9419409871608; 0.999; 2449.429427; 4316.261809; 798; 2; 3941, 4019; 3065.384304, 2449.429427
K04708; -0.00012438341233334; -0.0063618293099965; -222.936448127668; 0.998999999999974; 2743.244779; 4181.75114; 329; 5; 3946, 4005, 4017, 4020, 7557; 3586.646752, 4152.131764, 4108.113661, 2743.244779, 3137.347316
K04712; -4.42310477602925e-05; -0.00303313698179085; -170.044579388197; 0.998999268104427; 2449.429427; 4125.250016; 132; 2; 3941, 4019; 3065.384304, 2449.429427
K04719; -0.000273862062139933; -0.00343933584812385; -1093.40896792825; 0.998999957589918; 2449.429427; 4208.0550575; 192; 2; 3942, 4019; 3306.421142, 2449.429427
K04720; -0.000193335719189631; -0.00123359040583888; -697.922653808267; 0.998849477677123; 2449.429427; 4211.4624655; 84; 2; 3941, 4019; 3065.384304, 2449.429427
K04751; -0.00107371095172231; -0.000721563496751729; -1232.87580886266; 0.998993090813365; 2743.244779; 4236.544719; 185; 4; 3942, 4017, 4020, 7557; 3306.421142, 4108.113661, 2743.244779, 3137.347316
K04761; -0.000287269170728186; -0.000630014936680405; -922.565619005011; 0.999189257134633; 2960.419703; 4277.1296805; 76; 9; 3968, 3978, 4010, 4024, 7485, 7500, 7504, 7505, 7532; 4159.353739, 4323.059266, 3424.599876, 2960.419703, 3307.380468, 3768.690376, 4396.056847, 3811.803557, 3861.06507
K04765; -4.03237219456621e-05; -0.000518635073063525; -349.203650103423; 0.999384854089895; 3069.503434; 4095.877376; 23; 8; 4010, 4028, 6767, 6781, 6793, 6826, 7502, 7512; 3424.599876, 3069.503434, 3920.5648, 3580.079513, 3795.648367, 3362.413568, 3610.252111, 3845.156671
K04771; -0.00290724597900573; -0.0117930648339066; -1947.19794911963; 0.999; 2960.419703; 4273.681745; 560; 11; 3941, 4024, 7480, 7484, 7493, 7509, 7512, 7520, 7532, 7552, 7562; 3065.384304, 2960.419703, 3469.360797, 3215.785082, 3422.85993, 3971.701166, 3845.156671, 4053.398212, 3861.06507, 4327.512016, 4090.780966
K04780; -0.0029674345939671; -0.0969997393335758; -577.000164483892; 0.999; 2743.244779; 4307.01202; 732; 3; 3941, 4020, 7557; 3065.384304, 2743.244779, 3137.347316
K04781; -0.000112599526168341; -0.0108234444914422; -338.277340454893; 0.999; 2743.244779; 4223.327884; 410; 6; 3944, 4010, 4015, 4016, 4020, 7562; 3413.096445, 3424.599876, 4134.091712, 3975.52317, 2743.244779, 4090.780966
K04782; -0.000360715311588925; -0.00518918207899166; -961.723765036742; 0.998999999991715; 2449.429427; 4227.9086145; 278; 2; 3941, 4019; 3065.384304, 2449.429427
K04783; -0.00232818129409625; -0.194168433862951; -236.684995393317; 0.999; 2449.429427; 4313.597211; 779; 3; 3942, 4018, 4019; 3306.421142, 4386.832105, 2449.429427
K04784; -0.0055232331688625; -0.460575295828406; -266.092141853792; 0.999; 2960.419703; 4319.2504795; 838; 8; 3941, 4024, 7478, 7492, 7512, 7518, 7551, 7557; 3065.384304, 2960.419703, 3041.17625, 3076.40482, 3845.156671, 3536.312507, 4268.52369, 3137.347316
K04785; -4.88311824234996e-05; -0.0126272780051572; -71.5819080880038; 0.999; 2449.429427; 4248.086211; 475; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K04786; -5.89171229290047e-05; -0.0105958742520896; -89.0951530404896; 0.999; 2797.106088; 4226.321838; 428; 4; 3942, 4017, 4022, 7518; 3306.421142, 4108.113661, 2797.106088, 3536.312507
K04787; -7.08619879249301e-05; -0.00889056428442516; -172.963469272339; 0.999; 2449.429427; 4209.16136; 360; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K04788; -7.99845683388606e-05; -0.010393681604477; -257.303603646621; 0.999; 2449.429427; 4233.7278885; 428; 2; 3941, 4019; 3065.384304, 2449.429427
K04789; -8.88079362771764e-06; -0.00842899791905244; -41.938250046157; 0.999; 2449.429427; 4207.3433875; 352; 2; 3942, 4019; 3306.421142, 2449.429427
K04790; -4.52306316862522e-06; -0.00870595654683468; -34.229368862505; 0.999; 2766.855443; 4208.104037; 378; 4; 3941, 4021, 7552, 7557; 3065.384304, 2766.855443, 4327.512016, 3137.347316
K04791; -1.2291794254939e-05; -0.0092586256789017; -48.4895817852643; 0.999; 2766.855443; 4227.473121; 389; 4; 3942, 4016, 4021, 7557; 3306.421142, 3975.52317, 2766.855443, 3137.347316
K04792; -1.66651862525156e-05; -0.00846542812704443; -57.5661829734119; 0.999; 2449.429427; 4211.0174835; 348; 3; 3942, 4016, 4019; 3306.421142, 3975.52317, 2449.429427
K04793; -0.000122411088338296; -0.016860778623207; -183.057013226056; 0.999; 2449.429427; 4254.317032; 515; 2; 3941, 4019; 3065.384304, 2449.429427
